5.707200000000000000e+05,3.840000000000000000e+03
5.707400000000000000e+05,3.836000000000000000e+03
5.707600000000000000e+05,3.865000000000000000e+03
5.707800000000000000e+05,3.871000000000000000e+03
5.708000000000000000e+05,3.880000000000000000e+03
5.708200000000000000e+05,3.885000000000000000e+03
5.708400000000000000e+05,3.874000000000000000e+03
5.708600000000000000e+05,3.869000000000000000e+03
5.708800000000000000e+05,3.852000000000000000e+03
5.709000000000000000e+05,3.844000000000000000e+03
5.709200000000000000e+05,3.829000000000000000e+03
5.709400000000000000e+05,3.826000000000000000e+03
5.709600000000000000e+05,3.822000000000000000e+03
5.709800000000000000e+05,3.803000000000000000e+03
5.710000000000000000e+05,3.805000000000000000e+03
5.710200000000000000e+05,3.797000000000000000e+03
5.710400000000000000e+05,3.790000000000000000e+03
5.710600000000000000e+05,3.787000000000000000e+03
5.710800000000000000e+05,3.776000000000000000e+03
5.711000000000000000e+05,3.773000000000000000e+03
5.711200000000000000e+05,3.780000000000000000e+03
5.711400000000000000e+05,3.768000000000000000e+03
5.711600000000000000e+05,3.828000000000000000e+03
5.711800000000000000e+05,3.864000000000000000e+03
5.712000000000000000e+05,4.000000000000000000e+03
5.712200000000000000e+05,4.033000000000000000e+03
5.712400000000000000e+05,4.047000000000000000e+03
5.712600000000000000e+05,4.044000000000000000e+03
5.712800000000000000e+05,3.972000000000000000e+03
5.713000000000000000e+05,3.949000000000000000e+03
5.713200000000000000e+05,3.901000000000000000e+03
5.713400000000000000e+05,3.883000000000000000e+03
5.713600000000000000e+05,3.855000000000000000e+03
5.713800000000000000e+05,3.850000000000000000e+03
5.714000000000000000e+05,3.827000000000000000e+03
5.714200000000000000e+05,3.826000000000000000e+03
5.714400000000000000e+05,3.820000000000000000e+03
5.714600000000000000e+05,3.821000000000000000e+03
5.714800000000000000e+05,3.834000000000000000e+03
5.715000000000000000e+05,3.844000000000000000e+03
5.715200000000000000e+05,3.862000000000000000e+03
5.715400000000000000e+05,3.864000000000000000e+03
5.715600000000000000e+05,3.854000000000000000e+03
5.715800000000000000e+05,3.853000000000000000e+03
5.716000000000000000e+05,3.842000000000000000e+03
5.716200000000000000e+05,3.834000000000000000e+03
5.716400000000000000e+05,3.818000000000000000e+03
5.716600000000000000e+05,3.810000000000000000e+03
5.716800000000000000e+05,3.792000000000000000e+03
5.717000000000000000e+05,3.786000000000000000e+03
5.717210000000000000e+05,3.785000000000000000e+03
5.717410000000000000e+05,3.773000000000000000e+03
5.717610000000000000e+05,3.771000000000000000e+03
5.717810000000000000e+05,3.762000000000000000e+03
5.718010000000000000e+05,3.756000000000000000e+03
5.718210000000000000e+05,3.751000000000000000e+03
5.718410000000000000e+05,3.753000000000000000e+03
5.718610000000000000e+05,3.746000000000000000e+03
5.718810000000000000e+05,3.766000000000000000e+03
5.719010000000000000e+05,3.752000000000000000e+03
5.719210000000000000e+05,3.851000000000000000e+03
5.719410000000000000e+05,3.886000000000000000e+03
5.719610000000000000e+05,4.029000000000000000e+03
5.719810000000000000e+05,4.046000000000000000e+03
5.720010000000000000e+05,4.020000000000000000e+03
5.720210000000000000e+05,4.011000000000000000e+03
5.720410000000000000e+05,3.936000000000000000e+03
5.720610000000000000e+05,3.912000000000000000e+03
5.720810000000000000e+05,3.865000000000000000e+03
5.721010000000000000e+05,3.852000000000000000e+03
5.721210000000000000e+05,3.821000000000000000e+03
5.721410000000000000e+05,3.820000000000000000e+03
5.721610000000000000e+05,3.795000000000000000e+03
5.721810000000000000e+05,3.790000000000000000e+03
5.722010000000000000e+05,3.807000000000000000e+03
5.722210000000000000e+05,3.796000000000000000e+03
5.722410000000000000e+05,3.824000000000000000e+03
5.722610000000000000e+05,3.827000000000000000e+03
5.722810000000000000e+05,3.844000000000000000e+03
5.723010000000000000e+05,3.850000000000000000e+03
5.723210000000000000e+05,3.835000000000000000e+03
5.723410000000000000e+05,3.827000000000000000e+03
5.723610000000000000e+05,3.811000000000000000e+03
5.723810000000000000e+05,3.801000000000000000e+03
5.724010000000000000e+05,3.784000000000000000e+03
5.724210000000000000e+05,3.774000000000000000e+03
5.724410000000000000e+05,3.757000000000000000e+03
5.724610000000000000e+05,3.757000000000000000e+03
5.724810000000000000e+05,3.763000000000000000e+03
5.725010000000000000e+05,3.744000000000000000e+03
5.725210000000000000e+05,3.738000000000000000e+03
5.725410000000000000e+05,3.732000000000000000e+03
5.725610000000000000e+05,3.721000000000000000e+03
5.725810000000000000e+05,3.727000000000000000e+03
5.726010000000000000e+05,3.708000000000000000e+03
5.726210000000000000e+05,3.716000000000000000e+03
5.726460000000000000e+05,3.717000000000000000e+03
5.726610000000000000e+05,3.713000000000000000e+03
5.726810000000000000e+05,3.768000000000000000e+03
5.727010000000000000e+05,3.795000000000000000e+03
5.727210000000000000e+05,3.920000000000000000e+03
5.727410000000000000e+05,3.953000000000000000e+03
5.727610000000000000e+05,3.967000000000000000e+03
5.727810000000000000e+05,3.960000000000000000e+03
5.728010000000000000e+05,3.893000000000000000e+03
5.728210000000000000e+05,3.873000000000000000e+03
5.728410000000000000e+05,3.827000000000000000e+03
5.728610000000000000e+05,3.811000000000000000e+03
5.728810000000000000e+05,3.776000000000000000e+03
5.729010000000000000e+05,3.772000000000000000e+03
5.729210000000000000e+05,3.761000000000000000e+03
5.729410000000000000e+05,3.746000000000000000e+03
5.729610000000000000e+05,3.746000000000000000e+03
5.729810000000000000e+05,3.742000000000000000e+03
5.730010000000000000e+05,3.757000000000000000e+03
5.730210000000000000e+05,3.767000000000000000e+03
5.730410000000000000e+05,3.781000000000000000e+03
5.730610000000000000e+05,3.789000000000000000e+03
5.730810000000000000e+05,3.790000000000000000e+03
5.731010000000000000e+05,3.779000000000000000e+03
5.731210000000000000e+05,3.779000000000000000e+03
5.731410000000000000e+05,3.753000000000000000e+03
5.731610000000000000e+05,3.738000000000000000e+03
5.731810000000000000e+05,3.733000000000000000e+03
5.732010000000000000e+05,3.720000000000000000e+03
5.732210000000000000e+05,3.715000000000000000e+03
5.732410000000000000e+05,3.704000000000000000e+03
5.732610000000000000e+05,3.695000000000000000e+03
5.732810000000000000e+05,3.685000000000000000e+03
5.733010000000000000e+05,3.676000000000000000e+03
5.733210000000000000e+05,3.674000000000000000e+03
5.733410000000000000e+05,3.671000000000000000e+03
5.733610000000000000e+05,3.667000000000000000e+03
5.733810000000000000e+05,3.678000000000000000e+03
5.734010000000000000e+05,3.663000000000000000e+03
5.734210000000000000e+05,3.674000000000000000e+03
5.734410000000000000e+05,3.658000000000000000e+03
5.734610000000000000e+05,3.668000000000000000e+03
5.734810000000000000e+05,3.684000000000000000e+03
5.735010000000000000e+05,3.790000000000000000e+03
5.735210000000000000e+05,3.834000000000000000e+03
5.735410000000000000e+05,3.889000000000000000e+03
5.735610000000000000e+05,3.898000000000000000e+03
5.735810000000000000e+05,3.853000000000000000e+03
5.736010000000000000e+05,3.829000000000000000e+03
5.736210000000000000e+05,3.776000000000000000e+03
5.736410000000000000e+05,3.763000000000000000e+03
5.736610000000000000e+05,3.737000000000000000e+03
5.736810000000000000e+05,3.723000000000000000e+03
5.737010000000000000e+05,3.705000000000000000e+03
5.737210000000000000e+05,3.692000000000000000e+03
5.737410000000000000e+05,3.674000000000000000e+03
5.737610000000000000e+05,3.673000000000000000e+03
5.737810000000000000e+05,3.680000000000000000e+03
5.738010000000000000e+05,3.688000000000000000e+03
5.738210000000000000e+05,3.725000000000000000e+03
5.738410000000000000e+05,3.723000000000000000e+03
5.738610000000000000e+05,3.734000000000000000e+03
5.738810000000000000e+05,3.733000000000000000e+03
5.739010000000000000e+05,3.719000000000000000e+03
5.739210000000000000e+05,3.712000000000000000e+03
5.739410000000000000e+05,3.692000000000000000e+03
5.739610000000000000e+05,3.689000000000000000e+03
5.739810000000000000e+05,3.675000000000000000e+03
5.740010000000000000e+05,3.659000000000000000e+03
5.740210000000000000e+05,3.644000000000000000e+03
5.740410000000000000e+05,3.630000000000000000e+03
5.740610000000000000e+05,3.616000000000000000e+03
5.740810000000000000e+05,3.619000000000000000e+03
5.741010000000000000e+05,3.610000000000000000e+03
5.741210000000000000e+05,3.612000000000000000e+03
5.741410000000000000e+05,3.622000000000000000e+03
5.741610000000000000e+05,3.614000000000000000e+03
5.741810000000000000e+05,3.619000000000000000e+03
5.742010000000000000e+05,3.625000000000000000e+03
5.742210000000000000e+05,3.732000000000000000e+03
5.742410000000000000e+05,3.770000000000000000e+03
5.742610000000000000e+05,3.876000000000000000e+03
5.742810000000000000e+05,3.891000000000000000e+03
5.743010000000000000e+05,3.856000000000000000e+03
5.743210000000000000e+05,3.840000000000000000e+03
5.743410000000000000e+05,3.776000000000000000e+03
5.743610000000000000e+05,3.763000000000000000e+03
5.743810000000000000e+05,3.716000000000000000e+03
5.744010000000000000e+05,3.714000000000000000e+03
5.744210000000000000e+05,3.695000000000000000e+03
5.744410000000000000e+05,3.684000000000000000e+03
5.744610000000000000e+05,3.668000000000000000e+03
5.744810000000000000e+05,3.660000000000000000e+03
5.745010000000000000e+05,3.665000000000000000e+03
5.745210000000000000e+05,3.677000000000000000e+03
5.745410000000000000e+05,3.700000000000000000e+03
5.745610000000000000e+05,3.712000000000000000e+03
5.745810000000000000e+05,3.730000000000000000e+03
5.746010000000000000e+05,3.723000000000000000e+03
5.746210000000000000e+05,3.714000000000000000e+03
