9.390900000000000000e+04,9.555000000000000000e+03
9.392900000000000000e+04,9.548000000000000000e+03
9.394900000000000000e+04,9.550000000000000000e+03
9.396900000000000000e+04,9.545000000000000000e+03
9.398900000000000000e+04,9.548000000000000000e+03
9.400900000000000000e+04,9.594000000000000000e+03
9.402900000000000000e+04,9.613000000000000000e+03
9.404900000000000000e+04,9.648000000000000000e+03
9.406900000000000000e+04,9.650000000000000000e+03
9.408900000000000000e+04,9.643000000000000000e+03
9.410900000000000000e+04,9.632000000000000000e+03
9.412900000000000000e+04,9.614000000000000000e+03
9.414900000000000000e+04,9.612000000000000000e+03
9.416900000000000000e+04,9.598000000000000000e+03
9.418900000000000000e+04,9.597000000000000000e+03
9.420900000000000000e+04,9.601000000000000000e+03
9.422900000000000000e+04,9.587000000000000000e+03
9.424900000000000000e+04,9.594000000000000000e+03
9.426900000000000000e+04,9.587000000000000000e+03
9.428900000000000000e+04,9.579000000000000000e+03
9.430900000000000000e+04,9.588000000000000000e+03
9.432900000000000000e+04,9.594000000000000000e+03
9.434900000000000000e+04,9.593000000000000000e+03
9.436900000000000000e+04,9.589000000000000000e+03
9.438900000000000000e+04,9.587000000000000000e+03
9.440900000000000000e+04,9.583000000000000000e+03
9.442900000000000000e+04,9.575000000000000000e+03
9.444900000000000000e+04,9.574000000000000000e+03
9.446900000000000000e+04,9.569000000000000000e+03
9.448900000000000000e+04,9.567000000000000000e+03
9.450900000000000000e+04,9.569000000000000000e+03
9.452900000000000000e+04,9.560000000000000000e+03
9.454900000000000000e+04,9.561000000000000000e+03
9.456900000000000000e+04,9.558000000000000000e+03
9.458900000000000000e+04,9.560000000000000000e+03
9.460900000000000000e+04,9.555000000000000000e+03
9.462900000000000000e+04,9.553000000000000000e+03
9.464900000000000000e+04,9.555000000000000000e+03
9.466900000000000000e+04,9.544000000000000000e+03
9.468900000000000000e+04,9.568000000000000000e+03
9.470900000000000000e+04,9.549000000000000000e+03
9.472900000000000000e+04,9.548000000000000000e+03
9.474900000000000000e+04,9.547000000000000000e+03
9.476900000000000000e+04,9.541000000000000000e+03
9.478900000000000000e+04,9.556000000000000000e+03
9.480900000000000000e+04,9.604000000000000000e+03
9.482900000000000000e+04,9.625000000000000000e+03
