3.249810000000000000e+05,1.497000000000000000e+03,1.294000000000000000e+03,1.759000000000000000e+03
3.250010000000000000e+05,1.494000000000000000e+03,1.287000000000000000e+03,1.760000000000000000e+03
3.250210000000000000e+05,1.495000000000000000e+03,1.287000000000000000e+03,1.754000000000000000e+03
3.250410000000000000e+05,1.497000000000000000e+03,1.280000000000000000e+03,1.753000000000000000e+03
3.250610000000000000e+05,1.501000000000000000e+03,1.280000000000000000e+03,1.749000000000000000e+03
3.250810000000000000e+05,1.501000000000000000e+03,1.274000000000000000e+03,1.754000000000000000e+03
3.251010000000000000e+05,1.497000000000000000e+03,1.274000000000000000e+03,1.755000000000000000e+03
3.251210000000000000e+05,1.498000000000000000e+03,1.275000000000000000e+03,1.757000000000000000e+03
3.251410000000000000e+05,1.501000000000000000e+03,1.279000000000000000e+03,1.762000000000000000e+03
3.251610000000000000e+05,1.498000000000000000e+03,1.275000000000000000e+03,1.761000000000000000e+03
3.251810000000000000e+05,1.496000000000000000e+03,1.278000000000000000e+03,1.761000000000000000e+03
3.252010000000000000e+05,1.493000000000000000e+03,1.280000000000000000e+03,1.750000000000000000e+03
3.252210000000000000e+05,1.489000000000000000e+03,1.287000000000000000e+03,1.744000000000000000e+03
3.252410000000000000e+05,1.488000000000000000e+03,1.296000000000000000e+03,1.747000000000000000e+03
3.252610000000000000e+05,1.488000000000000000e+03,1.299000000000000000e+03,1.747000000000000000e+03
3.252810000000000000e+05,1.485000000000000000e+03,1.299000000000000000e+03,1.754000000000000000e+03
3.253010000000000000e+05,1.482000000000000000e+03,1.303000000000000000e+03,1.744000000000000000e+03
3.253210000000000000e+05,1.477000000000000000e+03,1.306000000000000000e+03,1.744000000000000000e+03
3.253410000000000000e+05,1.478000000000000000e+03,1.302000000000000000e+03,1.743000000000000000e+03
3.253610000000000000e+05,1.481000000000000000e+03,1.303000000000000000e+03,1.743000000000000000e+03
3.253810000000000000e+05,1.475000000000000000e+03,1.301000000000000000e+03,1.741000000000000000e+03
3.254010000000000000e+05,1.471000000000000000e+03,1.299000000000000000e+03,1.748000000000000000e+03
3.254210000000000000e+05,1.469000000000000000e+03,1.303000000000000000e+03,1.748000000000000000e+03
3.254410000000000000e+05,1.467000000000000000e+03,1.307000000000000000e+03,1.747000000000000000e+03
3.254610000000000000e+05,1.465000000000000000e+03,1.303000000000000000e+03,1.744000000000000000e+03
3.254810000000000000e+05,1.462000000000000000e+03,1.306000000000000000e+03,1.741000000000000000e+03
3.255010000000000000e+05,1.463000000000000000e+03,1.303000000000000000e+03,1.739000000000000000e+03
3.255210000000000000e+05,1.463000000000000000e+03,1.311000000000000000e+03,1.735000000000000000e+03
3.255410000000000000e+05,1.458000000000000000e+03,1.313000000000000000e+03,1.728000000000000000e+03
3.255610000000000000e+05,1.458000000000000000e+03,1.318000000000000000e+03,1.728000000000000000e+03
3.255810000000000000e+05,1.456000000000000000e+03,1.323000000000000000e+03,1.725000000000000000e+03
3.256010000000000000e+05,1.454000000000000000e+03,1.327000000000000000e+03,1.729000000000000000e+03
3.256210000000000000e+05,1.446000000000000000e+03,1.328000000000000000e+03,1.735000000000000000e+03
3.256410000000000000e+05,1.439000000000000000e+03,1.339000000000000000e+03,1.747000000000000000e+03
3.256610000000000000e+05,1.435000000000000000e+03,1.342000000000000000e+03,1.755000000000000000e+03
3.256810000000000000e+05,1.439000000000000000e+03,1.347000000000000000e+03,1.757000000000000000e+03
3.257010000000000000e+05,1.436000000000000000e+03,1.351000000000000000e+03,1.756000000000000000e+03
3.257210000000000000e+05,1.434000000000000000e+03,1.350000000000000000e+03,1.745000000000000000e+03
3.257410000000000000e+05,1.431000000000000000e+03,1.342000000000000000e+03,1.738000000000000000e+03
3.257610000000000000e+05,1.436000000000000000e+03,1.331000000000000000e+03,1.722000000000000000e+03
3.257810000000000000e+05,1.443000000000000000e+03,1.325000000000000000e+03,1.719000000000000000e+03
3.258010000000000000e+05,1.457000000000000000e+03,1.324000000000000000e+03,1.714000000000000000e+03
3.258210000000000000e+05,1.469000000000000000e+03,1.319000000000000000e+03,1.721000000000000000e+03
3.258410000000000000e+05,1.474000000000000000e+03,1.317000000000000000e+03,1.725000000000000000e+03
3.258610000000000000e+05,1.472000000000000000e+03,1.314000000000000000e+03,1.731000000000000000e+03
3.258810000000000000e+05,1.463000000000000000e+03,1.316000000000000000e+03,1.739000000000000000e+03
3.259010000000000000e+05,1.456000000000000000e+03,1.322000000000000000e+03,1.746000000000000000e+03
3.259210000000000000e+05,1.454000000000000000e+03,1.319000000000000000e+03,1.751000000000000000e+03
3.259410000000000000e+05,1.450000000000000000e+03,1.318000000000000000e+03,1.770000000000000000e+03
3.259610000000000000e+05,1.448000000000000000e+03,1.317000000000000000e+03,1.778000000000000000e+03
3.259810000000000000e+05,1.446000000000000000e+03,1.318000000000000000e+03,1.793000000000000000e+03
3.260010000000000000e+05,1.443000000000000000e+03,1.321000000000000000e+03,1.802000000000000000e+03
3.260210000000000000e+05,1.444000000000000000e+03,1.319000000000000000e+03,1.810000000000000000e+03
3.260410000000000000e+05,1.447000000000000000e+03,1.322000000000000000e+03,1.821000000000000000e+03
3.260610000000000000e+05,1.445000000000000000e+03,1.319000000000000000e+03,1.822000000000000000e+03
3.260810000000000000e+05,1.446000000000000000e+03,1.321000000000000000e+03,1.828000000000000000e+03
3.261010000000000000e+05,1.442000000000000000e+03,1.319000000000000000e+03,1.831000000000000000e+03
3.261210000000000000e+05,1.437000000000000000e+03,1.323000000000000000e+03,1.840000000000000000e+03
3.261410000000000000e+05,1.429000000000000000e+03,1.322000000000000000e+03,1.843000000000000000e+03
3.261610000000000000e+05,1.428000000000000000e+03,1.329000000000000000e+03,1.854000000000000000e+03
3.261810000000000000e+05,1.429000000000000000e+03,1.338000000000000000e+03,1.861000000000000000e+03
3.262010000000000000e+05,1.447000000000000000e+03,1.345000000000000000e+03,1.873000000000000000e+03
3.262210000000000000e+05,1.455000000000000000e+03,1.349000000000000000e+03,1.878000000000000000e+03
3.262410000000000000e+05,1.455000000000000000e+03,1.347000000000000000e+03,1.887000000000000000e+03
3.262610000000000000e+05,1.456000000000000000e+03,1.342000000000000000e+03,1.885000000000000000e+03
3.262810000000000000e+05,1.456000000000000000e+03,1.340000000000000000e+03,1.882000000000000000e+03
3.263010000000000000e+05,1.453000000000000000e+03,1.334000000000000000e+03,1.872000000000000000e+03
3.263210000000000000e+05,1.445000000000000000e+03,1.329000000000000000e+03,1.870000000000000000e+03
3.263410000000000000e+05,1.445000000000000000e+03,1.318000000000000000e+03,1.859000000000000000e+03
3.263610000000000000e+05,1.437000000000000000e+03,1.315000000000000000e+03,1.855000000000000000e+03
3.263810000000000000e+05,1.433000000000000000e+03,1.314000000000000000e+03,1.854000000000000000e+03
3.264010000000000000e+05,1.431000000000000000e+03,1.310000000000000000e+03,1.854000000000000000e+03
3.264210000000000000e+05,1.442000000000000000e+03,1.296000000000000000e+03,1.846000000000000000e+03
3.264410000000000000e+05,1.459000000000000000e+03,1.287000000000000000e+03,1.839000000000000000e+03
3.264610000000000000e+05,1.477000000000000000e+03,1.264000000000000000e+03,1.813000000000000000e+03
3.264810000000000000e+05,1.494000000000000000e+03,1.255000000000000000e+03,1.778000000000000000e+03
3.265010000000000000e+05,1.502000000000000000e+03,1.251000000000000000e+03,1.766000000000000000e+03
3.265210000000000000e+05,1.502000000000000000e+03,1.248000000000000000e+03,1.760000000000000000e+03
3.265410000000000000e+05,1.511000000000000000e+03,1.233000000000000000e+03,1.750000000000000000e+03
3.265610000000000000e+05,1.530000000000000000e+03,1.222000000000000000e+03,1.727000000000000000e+03
3.265810000000000000e+05,1.546000000000000000e+03,1.218000000000000000e+03,1.712000000000000000e+03
3.266010000000000000e+05,1.552000000000000000e+03,1.229000000000000000e+03,1.702000000000000000e+03
3.266210000000000000e+05,1.545000000000000000e+03,1.241000000000000000e+03,1.707000000000000000e+03
3.266410000000000000e+05,1.529000000000000000e+03,1.250000000000000000e+03,1.712000000000000000e+03
3.266610000000000000e+05,1.517000000000000000e+03,1.259000000000000000e+03,1.718000000000000000e+03
3.266810000000000000e+05,1.497000000000000000e+03,1.267000000000000000e+03,1.734000000000000000e+03
3.267010000000000000e+05,1.483000000000000000e+03,1.282000000000000000e+03,1.753000000000000000e+03
3.267210000000000000e+05,1.471000000000000000e+03,1.283000000000000000e+03,1.776000000000000000e+03
3.267410000000000000e+05,1.460000000000000000e+03,1.263000000000000000e+03,1.783000000000000000e+03
3.267610000000000000e+05,1.451000000000000000e+03,1.235000000000000000e+03,1.796000000000000000e+03
3.267810000000000000e+05,1.447000000000000000e+03,1.216000000000000000e+03,1.809000000000000000e+03
3.268010000000000000e+05,1.451000000000000000e+03,1.211000000000000000e+03,1.833000000000000000e+03
3.268210000000000000e+05,1.453000000000000000e+03,1.211000000000000000e+03,1.856000000000000000e+03
3.268410000000000000e+05,1.440000000000000000e+03,1.217000000000000000e+03,1.876000000000000000e+03
3.268610000000000000e+05,1.418000000000000000e+03,1.227000000000000000e+03,1.895000000000000000e+03
3.268810000000000000e+05,1.401000000000000000e+03,1.249000000000000000e+03,1.874000000000000000e+03
3.269010000000000000e+05,1.402000000000000000e+03,1.304000000000000000e+03,1.837000000000000000e+03
3.269210000000000000e+05,1.393000000000000000e+03,1.354000000000000000e+03,1.799000000000000000e+03
3.269440000000000000e+05,1.397000000000000000e+03,1.403000000000000000e+03,1.776000000000000000e+03
3.269610000000000000e+05,1.411000000000000000e+03,1.431000000000000000e+03,1.761000000000000000e+03
3.269810000000000000e+05,1.427000000000000000e+03,1.456000000000000000e+03,1.747000000000000000e+03
3.270010000000000000e+05,1.434000000000000000e+03,1.441000000000000000e+03,1.750000000000000000e+03
3.270210000000000000e+05,1.437000000000000000e+03,1.403000000000000000e+03,1.776000000000000000e+03
3.270410000000000000e+05,1.438000000000000000e+03,1.373000000000000000e+03,1.799000000000000000e+03
3.270610000000000000e+05,1.438000000000000000e+03,1.347000000000000000e+03,1.810000000000000000e+03
3.270810000000000000e+05,1.439000000000000000e+03,1.351000000000000000e+03,1.826000000000000000e+03
3.271010000000000000e+05,1.444000000000000000e+03,1.338000000000000000e+03,1.831000000000000000e+03
3.271210000000000000e+05,1.443000000000000000e+03,1.326000000000000000e+03,1.840000000000000000e+03
3.271410000000000000e+05,1.450000000000000000e+03,1.313000000000000000e+03,1.838000000000000000e+03
3.271610000000000000e+05,1.455000000000000000e+03,1.307000000000000000e+03,1.833000000000000000e+03
3.271810000000000000e+05,1.456000000000000000e+03,1.310000000000000000e+03,1.824000000000000000e+03
3.272010000000000000e+05,1.458000000000000000e+03,1.312000000000000000e+03,1.815000000000000000e+03
3.272210000000000000e+05,1.464000000000000000e+03,1.312000000000000000e+03,1.808000000000000000e+03
3.272410000000000000e+05,1.474000000000000000e+03,1.313000000000000000e+03,1.808000000000000000e+03
3.272610000000000000e+05,1.475000000000000000e+03,1.309000000000000000e+03,1.799000000000000000e+03
3.272810000000000000e+05,1.477000000000000000e+03,1.314000000000000000e+03,1.794000000000000000e+03
3.273010000000000000e+05,1.469000000000000000e+03,1.315000000000000000e+03,1.792000000000000000e+03
3.273220000000000000e+05,1.463000000000000000e+03,1.318000000000000000e+03,1.791000000000000000e+03
3.273420000000000000e+05,1.457000000000000000e+03,1.326000000000000000e+03,1.795000000000000000e+03
3.273620000000000000e+05,1.459000000000000000e+03,1.314000000000000000e+03,1.797000000000000000e+03
3.273820000000000000e+05,1.456000000000000000e+03,1.309000000000000000e+03,1.803000000000000000e+03
3.274020000000000000e+05,1.456000000000000000e+03,1.312000000000000000e+03,1.811000000000000000e+03
3.274220000000000000e+05,1.453000000000000000e+03,1.315000000000000000e+03,1.812000000000000000e+03
3.274420000000000000e+05,1.453000000000000000e+03,1.319000000000000000e+03,1.812000000000000000e+03
3.274620000000000000e+05,1.454000000000000000e+03,1.324000000000000000e+03,1.808000000000000000e+03
3.274820000000000000e+05,1.456000000000000000e+03,1.331000000000000000e+03,1.805000000000000000e+03
3.275020000000000000e+05,1.461000000000000000e+03,1.335000000000000000e+03,1.794000000000000000e+03
3.275220000000000000e+05,1.468000000000000000e+03,1.340000000000000000e+03,1.792000000000000000e+03
3.275420000000000000e+05,1.474000000000000000e+03,1.341000000000000000e+03,1.783000000000000000e+03
3.275620000000000000e+05,1.462000000000000000e+03,1.328000000000000000e+03,1.776000000000000000e+03
3.275820000000000000e+05,1.439000000000000000e+03,1.323000000000000000e+03,1.759000000000000000e+03
3.276020000000000000e+05,1.393000000000000000e+03,1.313000000000000000e+03,1.750000000000000000e+03
3.276220000000000000e+05,1.350000000000000000e+03,1.307000000000000000e+03,1.753000000000000000e+03
3.276420000000000000e+05,1.337000000000000000e+03,1.312000000000000000e+03,1.759000000000000000e+03
3.276620000000000000e+05,1.375000000000000000e+03,1.316000000000000000e+03,1.766000000000000000e+03
3.276820000000000000e+05,1.425000000000000000e+03,1.296000000000000000e+03,1.765000000000000000e+03
3.277020000000000000e+05,1.451000000000000000e+03,1.264000000000000000e+03,1.772000000000000000e+03
3.277220000000000000e+05,1.462000000000000000e+03,1.255000000000000000e+03,1.771000000000000000e+03
3.277420000000000000e+05,1.472000000000000000e+03,1.262000000000000000e+03,1.763000000000000000e+03
3.277620000000000000e+05,1.482000000000000000e+03,1.284000000000000000e+03,1.762000000000000000e+03
3.277820000000000000e+05,1.490000000000000000e+03,1.305000000000000000e+03,1.765000000000000000e+03
3.278020000000000000e+05,1.488000000000000000e+03,1.322000000000000000e+03,1.770000000000000000e+03
3.278220000000000000e+05,1.479000000000000000e+03,1.343000000000000000e+03,1.773000000000000000e+03
3.278420000000000000e+05,1.470000000000000000e+03,1.360000000000000000e+03,1.775000000000000000e+03
3.278620000000000000e+05,1.458000000000000000e+03,1.365000000000000000e+03,1.761000000000000000e+03
3.278820000000000000e+05,1.456000000000000000e+03,1.362000000000000000e+03,1.753000000000000000e+03
3.279020000000000000e+05,1.449000000000000000e+03,1.349000000000000000e+03,1.744000000000000000e+03
3.279220000000000000e+05,1.441000000000000000e+03,1.334000000000000000e+03,1.747000000000000000e+03
3.279420000000000000e+05,1.442000000000000000e+03,1.315000000000000000e+03,1.750000000000000000e+03
3.279620000000000000e+05,1.447000000000000000e+03,1.297000000000000000e+03,1.763000000000000000e+03
3.279820000000000000e+05,1.458000000000000000e+03,1.292000000000000000e+03,1.779000000000000000e+03
3.280020000000000000e+05,1.470000000000000000e+03,1.295000000000000000e+03,1.809000000000000000e+03
3.280220000000000000e+05,1.472000000000000000e+03,1.286000000000000000e+03,1.840000000000000000e+03
3.280420000000000000e+05,1.470000000000000000e+03,1.283000000000000000e+03,1.869000000000000000e+03
3.280620000000000000e+05,1.456000000000000000e+03,1.279000000000000000e+03,1.885000000000000000e+03
