5.765500000000000000e+05,1.411000000000000000e+03,1.296000000000000000e+03,1.753000000000000000e+03
5.765700000000000000e+05,1.408000000000000000e+03,1.295000000000000000e+03,1.744000000000000000e+03
5.765900000000000000e+05,1.411000000000000000e+03,1.296000000000000000e+03,1.743000000000000000e+03
5.766100000000000000e+05,1.410000000000000000e+03,1.296000000000000000e+03,1.734000000000000000e+03
5.766300000000000000e+05,1.415000000000000000e+03,1.299000000000000000e+03,1.733000000000000000e+03
5.766500000000000000e+05,1.418000000000000000e+03,1.302000000000000000e+03,1.729000000000000000e+03
5.766700000000000000e+05,1.424000000000000000e+03,1.306000000000000000e+03,1.728000000000000000e+03
5.766900000000000000e+05,1.423000000000000000e+03,1.311000000000000000e+03,1.729000000000000000e+03
5.767100000000000000e+05,1.422000000000000000e+03,1.312000000000000000e+03,1.728000000000000000e+03
5.767300000000000000e+05,1.417000000000000000e+03,1.317000000000000000e+03,1.729000000000000000e+03
5.767500000000000000e+05,1.417000000000000000e+03,1.311000000000000000e+03,1.731000000000000000e+03
5.767700000000000000e+05,1.419000000000000000e+03,1.313000000000000000e+03,1.730000000000000000e+03
5.767900000000000000e+05,1.419000000000000000e+03,1.301000000000000000e+03,1.728000000000000000e+03
5.768100000000000000e+05,1.423000000000000000e+03,1.296000000000000000e+03,1.730000000000000000e+03
5.768300000000000000e+05,1.424000000000000000e+03,1.286000000000000000e+03,1.731000000000000000e+03
5.768500000000000000e+05,1.426000000000000000e+03,1.288000000000000000e+03,1.737000000000000000e+03
5.768700000000000000e+05,1.429000000000000000e+03,1.285000000000000000e+03,1.737000000000000000e+03
5.768900000000000000e+05,1.434000000000000000e+03,1.289000000000000000e+03,1.738000000000000000e+03
5.769100000000000000e+05,1.437000000000000000e+03,1.294000000000000000e+03,1.741000000000000000e+03
5.769300000000000000e+05,1.439000000000000000e+03,1.296000000000000000e+03,1.742000000000000000e+03
5.769500000000000000e+05,1.442000000000000000e+03,1.296000000000000000e+03,1.742000000000000000e+03
5.769700000000000000e+05,1.433000000000000000e+03,1.298000000000000000e+03,1.738000000000000000e+03
5.769900000000000000e+05,1.424000000000000000e+03,1.294000000000000000e+03,1.738000000000000000e+03
5.770100000000000000e+05,1.416000000000000000e+03,1.286000000000000000e+03,1.735000000000000000e+03
5.770300000000000000e+05,1.418000000000000000e+03,1.291000000000000000e+03,1.744000000000000000e+03
5.770500000000000000e+05,1.424000000000000000e+03,1.286000000000000000e+03,1.750000000000000000e+03
5.770700000000000000e+05,1.433000000000000000e+03,1.283000000000000000e+03,1.761000000000000000e+03
5.770900000000000000e+05,1.434000000000000000e+03,1.287000000000000000e+03,1.771000000000000000e+03
5.771100000000000000e+05,1.425000000000000000e+03,1.291000000000000000e+03,1.774000000000000000e+03
5.771300000000000000e+05,1.420000000000000000e+03,1.294000000000000000e+03,1.773000000000000000e+03
5.771500000000000000e+05,1.415000000000000000e+03,1.295000000000000000e+03,1.764000000000000000e+03
5.771700000000000000e+05,1.408000000000000000e+03,1.286000000000000000e+03,1.759000000000000000e+03
5.771900000000000000e+05,1.413000000000000000e+03,1.271000000000000000e+03,1.750000000000000000e+03
5.772100000000000000e+05,1.426000000000000000e+03,1.261000000000000000e+03,1.744000000000000000e+03
5.772300000000000000e+05,1.442000000000000000e+03,1.251000000000000000e+03,1.743000000000000000e+03
5.772500000000000000e+05,1.456000000000000000e+03,1.239000000000000000e+03,1.744000000000000000e+03
5.772700000000000000e+05,1.456000000000000000e+03,1.234000000000000000e+03,1.742000000000000000e+03
5.772900000000000000e+05,1.455000000000000000e+03,1.235000000000000000e+03,1.739000000000000000e+03
5.773100000000000000e+05,1.452000000000000000e+03,1.248000000000000000e+03,1.734000000000000000e+03
5.773300000000000000e+05,1.446000000000000000e+03,1.258000000000000000e+03,1.731000000000000000e+03
5.773500000000000000e+05,1.444000000000000000e+03,1.259000000000000000e+03,1.733000000000000000e+03
5.773700000000000000e+05,1.444000000000000000e+03,1.255000000000000000e+03,1.730000000000000000e+03
5.773900000000000000e+05,1.445000000000000000e+03,1.253000000000000000e+03,1.727000000000000000e+03
5.774100000000000000e+05,1.448000000000000000e+03,1.251000000000000000e+03,1.721000000000000000e+03
5.774300000000000000e+05,1.449000000000000000e+03,1.246000000000000000e+03,1.719000000000000000e+03
5.774500000000000000e+05,1.450000000000000000e+03,1.246000000000000000e+03,1.721000000000000000e+03
5.774700000000000000e+05,1.449000000000000000e+03,1.253000000000000000e+03,1.737000000000000000e+03
5.774900000000000000e+05,1.445000000000000000e+03,1.259000000000000000e+03,1.739000000000000000e+03
5.775100000000000000e+05,1.442000000000000000e+03,1.267000000000000000e+03,1.757000000000000000e+03
5.775300000000000000e+05,1.441000000000000000e+03,1.276000000000000000e+03,1.761000000000000000e+03
