2.268030000000000000e+05,6.551000000000000000e+03
2.268230000000000000e+05,6.545000000000000000e+03
2.268430000000000000e+05,6.508000000000000000e+03
2.268630000000000000e+05,6.496000000000000000e+03
2.268830000000000000e+05,6.456000000000000000e+03
2.269030000000000000e+05,6.432000000000000000e+03
2.269230000000000000e+05,6.387000000000000000e+03
2.269430000000000000e+05,6.379000000000000000e+03
2.269630000000000000e+05,6.343000000000000000e+03
2.269830000000000000e+05,6.330000000000000000e+03
2.270030000000000000e+05,6.314000000000000000e+03
2.270230000000000000e+05,6.298000000000000000e+03
2.270430000000000000e+05,6.269000000000000000e+03
2.270630000000000000e+05,6.263000000000000000e+03
2.270830000000000000e+05,6.241000000000000000e+03
2.271030000000000000e+05,6.238000000000000000e+03
2.271230000000000000e+05,6.350000000000000000e+03
2.271430000000000000e+05,6.429000000000000000e+03
2.271630000000000000e+05,6.636000000000000000e+03
2.271830000000000000e+05,6.673000000000000000e+03
2.272030000000000000e+05,6.747000000000000000e+03
2.272230000000000000e+05,6.764000000000000000e+03
2.272430000000000000e+05,6.771000000000000000e+03
2.272630000000000000e+05,6.735000000000000000e+03
2.272830000000000000e+05,6.708000000000000000e+03
2.273030000000000000e+05,6.665000000000000000e+03
2.273230000000000000e+05,6.643000000000000000e+03
2.273430000000000000e+05,6.602000000000000000e+03
2.273630000000000000e+05,6.569000000000000000e+03
2.273830000000000000e+05,6.526000000000000000e+03
2.274030000000000000e+05,6.519000000000000000e+03
2.274230000000000000e+05,6.509000000000000000e+03
2.274430000000000000e+05,6.514000000000000000e+03
2.274630000000000000e+05,6.531000000000000000e+03
2.274830000000000000e+05,6.526000000000000000e+03
2.275030000000000000e+05,6.511000000000000000e+03
2.275230000000000000e+05,6.512000000000000000e+03
2.275430000000000000e+05,6.483000000000000000e+03
2.275630000000000000e+05,6.469000000000000000e+03
2.275830000000000000e+05,6.431000000000000000e+03
2.276030000000000000e+05,6.414000000000000000e+03
2.276230000000000000e+05,6.381000000000000000e+03
2.276430000000000000e+05,6.362000000000000000e+03
2.276630000000000000e+05,6.335000000000000000e+03
2.276830000000000000e+05,6.314000000000000000e+03
2.277030000000000000e+05,6.291000000000000000e+03
2.277230000000000000e+05,6.281000000000000000e+03
2.277430000000000000e+05,6.259000000000000000e+03
2.277630000000000000e+05,6.242000000000000000e+03
2.277830000000000000e+05,6.217000000000000000e+03
2.278030000000000000e+05,6.208000000000000000e+03
2.278230000000000000e+05,6.197000000000000000e+03
2.278430000000000000e+05,6.221000000000000000e+03
2.278630000000000000e+05,6.411000000000000000e+03
2.278830000000000000e+05,6.479000000000000000e+03
2.279030000000000000e+05,6.656000000000000000e+03
2.279230000000000000e+05,6.689000000000000000e+03
2.279430000000000000e+05,6.739000000000000000e+03
2.279630000000000000e+05,6.731000000000000000e+03
2.279830000000000000e+05,6.700000000000000000e+03
2.280030000000000000e+05,6.684000000000000000e+03
2.280230000000000000e+05,6.641000000000000000e+03
2.280430000000000000e+05,6.613000000000000000e+03
2.280630000000000000e+05,6.552000000000000000e+03
